Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),WEST ZONE:Zone Windows Total Heat Gain Rate [W](TimeStep),WEST ZONE:Zone Windows Total Heat Loss Rate [W](TimeStep),EAST ZONE:Zone Windows Total Heat Gain Rate [W](TimeStep),EAST ZONE:Zone Windows Total Heat Loss Rate [W](TimeStep),NORTH ZONE:Zone Windows Total Heat Gain Rate [W](TimeStep),NORTH ZONE:Zone Windows Total Heat Loss Rate [W](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Beam Solar Incident Angle Cosine Value [](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:WIN001:Surface Window System Solar Transmittance [](TimeStep),ZN001:WALL001:WIN001:Surface Window System Solar Reflectance [](TimeStep),ZN001:WALL001:WIN001:Surface Window System Solar Absorptance [](TimeStep),ZN001:WALL001:WIN001:Surface Shading Device Is On Time Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Window Blind Slat Angle [deg](TimeStep),WEST ZONE:Zone Mean Radiant Temperature [C](TimeStep),EAST ZONE:Zone Mean Radiant Temperature [C](TimeStep),NORTH ZONE:Zone Mean Radiant Temperature [C](TimeStep),WEST ZONE:Zone Mean Air Temperature [C](TimeStep),EAST ZONE:Zone Mean Air Temperature [C](TimeStep),NORTH ZONE:Zone Mean Air Temperature [C](TimeStep),WEST ZONE:Zone Air System Sensible Heating Rate [W](TimeStep),WEST ZONE:Zone Air System Sensible Cooling Rate [W](TimeStep),WEST ZONE:Zone Air Temperature [C](TimeStep),WEST ZONE:Zone Air Humidity Ratio [](TimeStep),EAST ZONE:Zone Air System Sensible Heating Rate [W](TimeStep),EAST ZONE:Zone Air Temperature [C](TimeStep),EAST ZONE:Zone Air Humidity Ratio [](TimeStep),NORTH ZONE:Zone Air System Sensible Heating Rate [W](TimeStep),NORTH ZONE:Zone Air Temperature [C](TimeStep),NORTH ZONE:Zone Air Humidity Ratio [](TimeStep),WEST ZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),EAST ZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),NORTH ZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),SHADE_ANGLE_SCHEDULE:Schedule Value [](TimeStep) 
 06/22  19:00:00,18.3,0.0,330.875013976812,0.0,0.0,0.0,0.0,16.4140638932746,-0.472506964554342,134.548735219901,0.819715666535597,9.818944662561438E-002,8.209488683878904E-002,0.0,0.0,28.8238118093831,28.5654583674619,28.7940785177579,23.0000000000001,23.,23.,0.0,1971.50755161613,23.0000000000001,9.000094470484186E-003,0.0,23.,9.000155963139458E-003,0.0,23.,9.000189400894780E-003,0.92025040440749,0.895304602361219,0.917380763370664,117.197772631096 
 06/22  19:06:00,18.03,0.0,361.453437796745,0.0,0.0,0.0,0.0,13.7975208213061,-0.487829402089173,113.10050867035,0.819715571830439,9.818955081553545E-002,8.209487735402558E-002,0.0,0.0,28.7677629480135,28.5074531325554,28.7606714789224,23.0000000000001,23.0000000000001,23.,0.0,1951.41494611501,23.0000000000001,9.000055479822789E-003,0.0,23.0000000000001,9.000096380027606E-003,0.0,23.,9.000119391271679E-003,0.91486126679598,0.889738510085609,0.914179163312251,118.197152468049 
 06/22  19:12:00,17.76,0.0,391.303977500526,0.0,0.0,0.0,0.0,11.2569723129454,-0.503020162093209,92.2752218439232,0.819715437749317,9.818969832494068E-002,8.209486392574189E-002,0.0,0.0,28.7102692947671,28.4486627785819,28.7258152569063,23.,23.,22.9999999999999,0.0,1930.61213174779,23.,9.000032738246812E-003,0.0,23.,9.000059824590565E-003,0.0,22.9999999999999,9.000075307263976E-003,0.909336115616414,0.884100807557324,0.910839800588456,119.198014044444 
 06/22  19:18:00,17.49,0.0,420.313109464512,0.0,0.0,0.0,0.0,8.80424859701437,-0.51806883357834,72.1698490387408,0.81971523488888,9.818992150194035E-002,8.209484360917933E-002,0.0,0.0,28.6512384629096,28.3890386691902,28.6893492860553,23.,22.9999999999999,23.,0.0,1909.04237584186,23.,9.000019785685624E-003,0.0,22.9999999999999,9.000037733369697E-003,0.0,23.,9.000047903527920E-003,0.903666004590543,0.878386591197203,0.907346912287576,120.20001428379 
 06/22  19:24:00,17.22,0.0,451.348379964801,0.0,0.0,0.0,0.0,6.09556250368654,-0.532965102936825,49.9663112473275,0.819714821160906,9.819037666495432E-002,8.209480217413957E-002,0.0,0.0,28.5902016051444,28.328553215754,28.6511317241723,23.0000000000001,23.,23.,0.0,1886.53199286567,23.0000000000001,9.000012266032590E-003,0.0,23.,9.000024208628969E-003,0.0,23.,9.000030776731390E-003,0.897805723869152,0.872593051758444,0.903686654242399,121.202801596974 
 06/22  19:30:00,16.95,0.0,510.589399219498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5234119514755,28.2671954503423,28.6110325515578,23.,23.0000000000001,23.,0.0,1861.78436135453,23.,9.000007717474666E-003,0.0,23.0000000000001,9.000015708140208E-003,0.0,23.,9.000019915043758E-003,0.891394183192449,0.86671907460936,0.899846443572555,122.206014670143 
 06/22  19:36:00,16.68,0.0,518.358592671476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4604919334585,28.2049669049812,28.5689294265898,22.9999999999999,23.,23.0000000000001,0.0,1837.75799457811,22.9999999999999,9.000004870618809E-003,0.0,23.,9.000010244504072E-003,0.0,23.0000000000001,9.000012932721645E-003,0.885359523342104,0.860764829027645,0.895814544120333,90. 
 06/22  19:42:00,16.41,0.0,526.376726454144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.396683282267,28.1418733126412,28.5246991141984,23.,23.0000000000001,23.,0.0,1813.49302118364,23.,9.000003066327566E-003,0.0,23.0000000000001,9.000006695110110E-003,0.0,23.,9.000008411870934E-003,0.879242792370493,0.854730940950785,0.891579215391987,90. 
 06/22  19:48:00,16.14,0.0,534.277143469779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3316871392784,28.0779287857575,28.4782202168797,23.,22.9999999999999,23.,0.0,1788.62722842383,23.,9.000001927598473E-003,0.0,22.9999999999999,9.000004385950038E-003,0.0,23.,9.000005480325793E-003,0.873015350236225,0.848618870233702,0.887128956372471,90. 
 06/22  19:54:00,15.87,0.0,542.042741900529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2652893880421,28.0131639622864,28.4293870772321,23.0000000000001,23.0000000000001,23.,0.0,1763.04232496037,23.0000000000001,9.000001215254403E-003,0.0,23.0000000000001,9.000002885752317E-003,0.0,23.,9.000003580627322E-003,0.866656788740132,0.842431676280788,0.882453832832862,90. 
 06/22  20:00:00,15.6,0.0,549.663289542422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1973754015045,27.9476218828931,28.3781242454047,23.,23.0000000000001,23.,0.0,1736.67648819383,23.,9.000000771540007E-003,0.0,23.0000000000001,9.000001910493216E-003,0.0,23.,9.000002349277066E-003,0.860156322738093,0.836173610964185,0.877546861690674,90. 
 06/22  20:06:00,15.48,0.0,553.519410193304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1314801589376,27.8813531151806,28.3244028378348,24.7665312594551,24.5996833997362,24.6755093414387,0.0,0.0,24.7665312594551,9.000000807461873E-003,0.0,24.5996833997362,9.000001989447445E-003,0.0,24.6755093414387,9.000002448963710E-003,0.853853840420445,0.82984964428542,0.872405576572135,90. 
 06/22  20:12:00,15.36,0.0,598.086381759534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2020668783197,27.9193668431207,28.3804169895588,26.7484706626872,26.4286448969026,26.6717095049082,0.0,0.0,26.7484706626872,9.000000808543497E-003,0.0,26.4286448969026,9.000001991824798E-003,0.0,26.6717095049082,9.000002451965316E-003,1.04552647078072,1.00097615114911,1.05314241546731,90. 
 06/22  20:18:00,15.24,0.0,624.42840667967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2286314808845,27.9295449015125,28.4064602907236,26.9855332643176,26.6615993931811,26.9628803360147,0.0,0.0,26.9855332643176,9.000000808439089E-003,0.0,26.6615993931811,9.000001991595313E-003,0.0,26.9628803360146,9.000002451675572E-003,1.25434792038451,1.19228150995888,1.2633051410283,90. 
 06/22  20:24:00,15.12,0.0,632.657783327733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2137048586335,27.9108822014609,28.3996103571512,27.1473934364521,26.8347008622081,27.2116362088348,0.0,0.0,27.1473934364521,9.000000808175999E-003,0.0,26.8347008622081,9.000001991017040E-003,0.0,27.2116362088348,9.000002450945451E-003,1.27779615752107,1.21496040444837,1.29319087174739,90. 
 06/22  20:30:00,15.,0.0,636.356642893394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1801583193501,27.8781906470344,28.376390257023,27.3854201534166,27.0669477895002,27.4893026155621,0.0,0.0,27.3854201534166,9.000000808221668E-003,0.0,27.0669477895002,9.000001991117425E-003,0.0,27.4893026155621,9.000002451072190E-003,1.29158337744254,1.23002487905914,1.3170603484509,90. 
 06/22  20:36:00,14.88,0.0,647.304688437728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1547478812938,27.8498893114717,28.3559704721223,27.7836769085299,27.4786221498516,28.0315080701086,0.0,0.0,27.7836769085299,9.000000808210368E-003,0.0,27.4786221498516,9.000001991092584E-003,0.0,28.0315080701087,9.000002451040823E-003,1.31412497330799,1.25170528115252,1.34422036920779,90. 
 06/22  20:42:00,14.76,0.0,658.317549519851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1269684248949,27.8201331251527,28.332911071066,27.9900158561007,27.7212223964145,28.3923159038784,0.0,0.0,27.9900158561007,9.000000808214913E-003,0.0,27.7212223964145,9.000001991102574E-003,0.0,28.3923159038784,9.000002451053434E-003,1.35208817453608,1.29077188873857,1.39784946430547,90. 
 06/22  20:48:00,14.64,0.0,666.367196209822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0912866155901,27.7850615583844,28.3065295453798,28.083514054228,27.8680260373116,28.5898385267086,0.0,0.0,28.083514054228,9.000000808219862E-003,0.0,27.8680260373116,9.000001991113449E-003,0.0,28.5898385267086,9.000002451067166E-003,1.37067742368979,1.31329344223173,1.43233951030719,90. 
 06/22  20:54:00,14.52,0.0,672.579384553791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0500416361706,27.7464465560605,28.2748925809248,28.1119718201878,27.9524862588016,28.6722969723097,0.0,0.0,28.1119718201878,9.000000808222185E-003,0.0,27.9524862588016,9.000001991118554E-003,0.0,28.6722969723097,9.000002451073612E-003,1.37675423309418,1.32529765040402,1.45096693993083,90. 
 06/22  21:00:00,14.4,0.0,678.192551695143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0052003059258,27.7056539457113,28.2394337884319,28.0995436169425,27.990365923747,28.6855921596896,0.0,0.0,28.0995436169425,9.000000808222762E-003,0.0,27.990365923747,9.000001991119826E-003,0.0,28.6855921596896,9.000002451075219E-003,1.37558471312523,1.32897428370709,1.45907516533297,90. 
 06/22  21:06:00,14.35,0.0,679.018282738393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9606524439968,27.6626597186116,28.1998049049886,28.0620265193968,27.9938805984955,28.6634486386817,0.0,0.0,28.0620265193968,9.000000808222709E-003,0.0,27.9938805984955,9.000001991119708E-003,0.0,28.6634486386817,9.000002451075070E-003,1.36841468416411,1.32933157276785,1.45547334183046,90. 
 06/22  21:12:00,14.3,0.0,679.265561870015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9133989744776,27.61759654484,28.1566241453749,28.0088831790275,27.9741298675413,28.6247806059625,0.0,0.0,28.0088831790275,9.000000808222570E-003,0.0,27.9741298675413,9.000001991119402E-003,0.0,28.6247806059625,9.000002451074685E-003,1.36163865649378,1.32566447753856,1.44909476985344,90. 
 06/22  21:18:00,14.25,0.0,679.188531684949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8638722725101,27.5706972565649,28.1105481695818,27.9449402015265,27.939863507592,28.5778120507747,0.0,0.0,27.9449402015265,9.000000808222492E-003,0.0,27.939863507592,9.000001991119231E-003,0.0,28.5778120507747,9.000002451074469E-003,1.35133383586964,1.31923416850025,1.44061119836928,90. 
 06/22  21:24:00,14.2,0.0,678.875103198072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8125143833416,27.5222234222827,28.0620941038951,27.8728075147429,27.8969084504152,28.5254211495727,0.0,0.0,27.8728075147429,9.000000808222469E-003,0.0,27.8969084504152,9.000001991119177E-003,0.0,28.5254211495727,9.000002451074402E-003,1.33971064332001,1.31104174806453,1.43098736448488,90. 
 06/22  21:30:00,14.15,0.0,678.377851708824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7594791099598,27.4723977360425,28.0116418638034,27.7967151724094,27.8488273372742,28.4686611983949,0.0,0.0,27.7967151724094,9.000000808222469E-003,0.0,27.8488273372742,9.000001991119173E-003,0.0,28.4686611983949,9.000002451074398E-003,1.32706074484195,1.30175828225849,1.42057896116793,90. 
 06/22  21:36:00,14.1,0.0,677.767418334223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7049997177927,27.421547269271,27.9594826657283,27.7204002359343,27.7969091737015,28.4082335770957,0.0,0.0,27.7204002359343,9.000000808222474E-003,0.0,27.7969091737015,9.000001991119180E-003,0.0,28.4082335770957,9.000002451074407E-003,1.31385554594571,1.29181128115712,1.41082796878967,90. 
 06/22  21:42:00,14.05,0.0,677.109764377997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6493552177158,27.3698579338117,27.9058574057509,27.6455706243493,27.7412603220041,28.3448006327585,0.0,0.0,27.6455706243493,9.000000808222476E-003,0.0,27.7412603220041,9.000001991119186E-003,0.0,28.3448006327585,9.000002451074414E-003,1.30051851378734,1.28136150610419,1.39878264446527,90. 
 06/22  21:48:00,14.,0.0,676.439500224627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5927847481452,27.3174679871184,27.8509753979428,27.5724575661042,27.6816481100368,28.2789301840095,0.0,0.0,27.5724575661042,9.000000808222476E-003,0.0,27.6816481100368,9.000001991119187E-003,0.0,28.2789301840095,9.000002451074416E-003,1.287253799583,1.27043325540815,1.38747594137582,90. 
 06/22  21:54:00,13.95,0.0,675.766825726373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5354697757564,27.2644830518968,27.7950210850411,27.5007262014892,27.6188352346388,28.2110385727682,0.0,0.0,27.5007262014892,9.000000808222478E-003,0.0,27.6188352346388,9.000001991119189E-003,0.0,28.2110385727682,9.000002451074417E-003,1.27410318504255,1.25900997384189,1.37265353106653,90. 
 06/22  22:00:00,13.9,0.0,675.091652054471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4775487473808,27.2109979698971,27.738156653532,27.4300341773792,27.5533480222525,28.1414012819691,0.0,0.0,27.4300341773792,9.000000808222481E-003,0.0,27.5533480222525,9.000001991119191E-003,0.0,28.1414012819691,9.000002451074419E-003,1.2610442034654,1.24718539054089,1.36004565224655,90. 
 06/22  22:06:00,13.79,0.0,675.955273661871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4176986749857,27.1570139524984,27.6805242803471,27.3595406246372,27.4879020287764,28.0701970938872,0.0,0.0,27.3595406246372,9.000000808222481E-003,0.0,27.4879020287764,9.000001991119191E-003,0.0,28.0701970938872,9.000002451074421E-003,1.24794705152846,1.23504886931437,1.34652209759252,90. 
 06/22  22:12:00,13.68,0.0,676.850531530419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3573492482895,27.1025900589665,27.6222486750611,27.2889937457779,27.4240208999087,27.9975362211797,0.0,0.0,27.2889937457779,9.000000808222480E-003,0.0,27.4240208999087,9.000001991119191E-003,0.0,27.9975362211797,9.000002451074423E-003,1.23482604981865,1.22464708665803,1.33467095865772,90. 
 06/22  22:18:00,13.57,0.0,677.73430645037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.296612206901,27.0478583440362,27.5634387575036,27.2186210292589,27.3619325773372,27.9234724018958,0.0,0.0,27.2186210292589,9.000000808222480E-003,0.0,27.3619325773372,9.000001991119191E-003,0.0,27.9234724018958,9.000002451074424E-003,1.22166494949634,1.21276933420182,1.32128734165578,90. 
 06/22  22:24:00,13.46,0.0,678.612600005319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2355635247491,26.9929115977943,27.5041895195634,27.1487501782696,27.3012409460726,27.847990525187,0.0,0.0,27.1487501782696,9.000000808222481E-003,0.0,27.3012409460726,9.000001991119191E-003,0.0,27.847990525187,9.000002451074426E-003,1.20849511329536,1.20106378201297,1.30770902842596,90. 
 06/22  22:30:00,13.35,0.0,679.493170362523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1742709547622,26.9378145435794,27.4445851693371,27.079615688583,27.2414741270148,27.7709343384346,0.0,0.0,27.079615688583,9.000000808222481E-003,0.0,27.2414741270148,9.000001991119192E-003,0.0,27.7709343384346,9.000002451074426E-003,1.19535779606499,1.18949440871534,1.29394190770825,90. 
 06/22  22:36:00,13.24,0.0,680.381869067458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1127759957593,26.8826130032075,27.3847105645496,27.0114174262528,27.1823081665146,27.6922378179408,0.0,0.0,27.0114174262528,9.000000808222481E-003,0.0,27.1823081665146,9.000001991119192E-003,0.0,27.6922378179408,9.000002451074426E-003,1.18228188404432,1.17801533819338,1.27997613507921,90. 
 06/22  22:42:00,13.13,0.0,681.283609902338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.05120607082,26.8273416595854,27.3245946668077,26.9439310274923,27.123574116901,27.6122027637551,0.0,0.0,26.9439310274923,9.000000808222481E-003,0.0,27.123574116901,9.000001991119192E-003,0.0,27.6122027637551,9.000002451074424E-003,1.16930060998641,1.16659537013988,1.26580690622123,90. 
 06/22  22:48:00,13.02,0.0,682.196625523188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.989568852672,26.772028388067,27.264277352858,26.8769549804732,27.0651938785239,27.5309902773553,0.0,0.0,26.8769549804732,9.000000808222481E-003,0.0,27.0651938785239,9.000001991119192E-003,0.0,27.5309902773553,9.000002451074424E-003,1.15639085464474,1.15521914813183,1.25316773760442,90. 
 06/22  22:54:00,12.91,0.0,683.118551753319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9278898932893,26.7166960421717,27.2037269224411,26.8104143300937,27.007125485741,27.4513078505817,0.0,0.0,26.8104143300937,9.000000808222481E-003,0.0,27.007125485741,9.000001991119192E-003,0.0,27.4513078505817,9.000002451074426E-003,1.14353358733781,1.14388050648216,1.23889724711997,90. 
 06/22  23:00:00,12.8,0.0,684.048994861793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8661928795808,26.6613631497681,27.1428949024878,26.7443171956511,26.9493369716038,27.374637170287,0.0,0.0,26.7443171956511,9.000000808222483E-003,0.0,26.9493369716038,9.000001991119192E-003,0.0,27.374637170287,9.000002451074428E-003,1.13072306234358,1.13257671627697,1.22476478217098,90. 
 06/22  23:06:00,12.8,0.0,679.98826040652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8091679501682,26.6060444156648,27.0819202673745,26.6808118656879,26.8917997676534,27.3009638096348,0.0,0.0,26.6808118656879,9.000000808222487E-003,0.0,26.8917997676534,9.000001991119192E-003,0.0,27.3009638096348,9.000002451074430E-003,1.11839748880117,1.12130575239741,1.21094105813115,90. 
 06/22  23:12:00,12.8,0.0,675.966320863386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.752403852073,26.5507520395472,27.0208738304188,26.6204158385261,26.8344893728681,27.2296109719198,0.0,0.0,26.6204158385261,9.000000808222490E-003,0.0,26.8344893728681,9.000001991119192E-003,0.0,27.2296109719198,9.000002451074431E-003,1.1063738972158,1.11006571466893,1.19743129396613,90. 
 06/22  23:18:00,12.8,0.0,671.997574571073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6959189061982,26.4955014636142,26.9597996837079,26.5623410030968,26.7773875955895,27.159905066883,0.0,0.0,26.5623410030968,9.000000808222490E-003,0.0,26.7773875955895,9.000001991119192E-003,0.0,27.159905066883,9.000002451074431E-003,1.09470916489169,1.09885543419111,1.18416771427635,90. 
 06/22  23:24:00,12.8,0.0,668.069214701175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6397254474234,26.4403150510465,26.8987344427149,26.5056180993298,26.7204847802885,27.0914149200311,0.0,0.0,26.5056180993298,9.000000808222490E-003,0.0,26.7204847802885,9.000001991119192E-003,0.0,27.0914149200311,9.000002451074431E-003,1.08332056656254,1.08767505349253,1.17108214213065,90. 
 06/22  23:30:00,12.8,0.0,664.164176579504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5838256146234,26.3852198271136,26.837715042323,26.4496609387512,26.6637805999615,27.0239250154233,0.0,0.0,26.4496609387512,9.000000808222490E-003,0.0,26.6637805999615,9.000001991119192E-003,0.0,27.0239250154233,9.000002451074431E-003,1.07210509227014,1.0765260527831,1.15813219000038,90. 
 06/22  23:36:00,12.8,0.0,660.273152840728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5282247627224,26.3302451650926,26.776780411197,26.3942714343227,26.607282967233,26.9573371321799,0.0,0.0,26.3942714343227,9.000000808222490E-003,0.0,26.607282967233,9.000001991119192E-003,0.0,26.9573371321799,9.000002451074431E-003,1.06100079759679,1.06541111900946,1.14529858360179,90. 
 06/22  23:42:00,12.8,0.0,656.393923452606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4729365420751,26.2754216142628,26.7159707469581,26.3394476202391,26.5510059351298,26.8915980095669,0.0,0.0,26.3394476202391,9.000000808222490E-003,0.0,26.5510059351298,9.000001991119192E-003,0.0,26.8915980095669,9.000002451074431E-003,1.04998783293683,1.05433392111415,1.13257463585953,90. 
 06/22  23:48:00,12.8,0.0,652.527489089511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4179804819287,26.220780121565,26.6553261195559,26.2852313197839,26.494967616368,26.8266685954158,0.0,0.0,26.2852313197839,9.000000808222490E-003,0.0,26.494967616368,9.000001991119192E-003,0.0,26.8266685954158,9.000002451074433E-003,1.03906778190844,1.0432988143954,1.11995842225299,90. 
 06/22  23:54:00,12.8,0.0,648.675355396225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3633778313848,26.1663512878312,26.5948852711011,26.2316482678907,26.4391885700497,26.7625177693806,0.0,0.0,26.2316482678907,9.000000808222490E-003,0.0,26.4391885700497,9.000001991119192E-003,0.0,26.7625177693806,9.000002451074433E-003,1.0282470509702,1.03231055011075,1.10744939741639,90. 
 06/22  24:00:00,12.8,0.0,644.838597314106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.309148819136,26.1121646607671,26.5346848355876,26.1787053777606,26.383690618016,26.6991232195451,0.0,0.0,26.1787053777606,9.000000808222490E-003,0.0,26.383690618016,9.000001991119192E-003,0.0,26.6991232195451,9.000002451074433E-003,1.01753023547473,1.02137403835484,1.09504765536238,90. 
 06/23  00:06:00,12.74,0.0,646.97798107926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2496858755524,26.0582481424146,26.4747588803607,26.1239518263545,26.3284936099016,26.636468805801,0.0,0.0,26.1239518263545,9.000000808222490E-003,0.0,26.3284936099016,9.000001991119194E-003,0.0,26.636468805801,9.000002451074435E-003,1.00636711153899,1.01046371624996,1.08272353011076,90. 
 06/23  00:12:00,12.68,0.0,649.174659327551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1903052763401,26.0046266422373,26.4151376334192,26.0667893774305,26.2736187003283,26.5745473200845,0.0,0.0,26.0667893774305,9.000000808222490E-003,0.0,26.2736187003283,9.000001991119196E-003,0.0,26.5745473200845,9.000002451074438E-003,0.995020802459813,0.999614432354078,1.07050855126051,90. 
 06/23  00:18:00,12.62,0.0,651.290483212715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1311052055199,25.9513160081559,26.3558409942296,26.0081682632286,26.2190855200973,26.5133557226254,0.0,0.0,26.0081682632286,9.000000808222488E-003,0.0,26.2190855200973,9.000001991119198E-003,0.0,26.5133557226254,9.000002451074440E-003,0.985105352764177,0.988829881376852,1.05840378321026,90. 
 06/23  00:24:00,12.56,0.0,653.344124795524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0721011765448,25.89831922341,26.296874488181,25.9492408845729,26.1649072961079,26.4528884711629,0.0,0.0,25.9492408845729,9.000000808222487E-003,0.0,26.1649072961079,9.000001991119199E-003,0.0,26.4528884711629,9.000002451074438E-003,0.973414533710246,0.978112403874255,1.04640939616024,90. 
 06/23  00:30:00,12.5,0.0,655.357846723856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0133168369167,25.84562927487,26.2382325036474,25.8906865751519,26.1110876769815,26.3931332219307,0.0,0.0,25.8906865751519,9.000000808222487E-003,0.0,26.1110876769815,9.000001991119201E-003,0.0,26.3931332219307,9.000002451074438E-003,0.961714166286789,0.967462733718064,1.034524259168,90. 
 06/23  00:36:00,12.44,0.0,657.344994250317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.954766051818,25.7932321283471,26.1799016189895,25.8327166728422,26.0576205318766,26.3340701284291,0.0,0.0,25.8327166728422,9.000000808222488E-003,0.0,26.0576205318766,9.000001991119201E-003,0.0,26.3340701284291,9.000002451074438E-003,0.950076900896526,0.956879936301804,1.02274579291916,90. 
